Country,Code,Year,Traditional_biomass,Hydro,Solar,Wind,Geo_Biomass_Other
Belarus,BLR,2010,,0.045,0,0.001,0.084
Belarus,BLR,2011,,0.042,0,0.004,0.095
Belarus,BLR,2012,,0.07200000000000001,0,0.006,0.095
Belarus,BLR,2013,,0.138,0.0004,0.008,0.08199999999999999
Belarus,BLR,2014,,0.121,0.002,0.009000000000000001,0.079
Belarus,BLR,2015,,0.111,0.009000000000000001,0.039,0.094
Belarus,BLR,2016,,0.142,0.026000000000000002,0.073,0.094
Belarus,BLR,2017,,0.405,0.08900000000000001,0.09699999999999999,0.106
Belarus,BLR,2018,,0.324,0.11800000000000001,0.099,0.109
Belarus,BLR,2019,,0.324,0.11975891122780699,0.106344213835895,0.113912675883621
Belgium,BEL,1965,,0.272,0,0,0
Belgium,BEL,1966,,0.299,0,0,0
Belgium,BEL,1967,,0.23800000000000002,0,0,0
Belgium,BEL,1968,,0.244,0,0,0
Belgium,BEL,1969,,0.23,0,0,0
Belgium,BEL,1970,,0.24600000000000002,0,0,0
Belgium,BEL,1971,,0.134,0,0,0
Belgium,BEL,1972,,0.18,0,0,0
Belgium,BEL,1973,,0.171,0,0,0.11599999999999999
Belgium,BEL,1974,,0.24,0,0,0.10800000000000001
Belgium,BEL,1975,,0.183,0,0,0.083
Belgium,BEL,1976,,0.109,0,0,0.057
Belgium,BEL,1977,,0.22399999999999998,0,0,0.247
Belgium,BEL,1978,,0.223,0,0,0.26
Belgium,BEL,1979,,0.23399999999999999,0,0,0.315
Belgium,BEL,1980,,0.278,0,0,0.3
Belgium,BEL,1981,,0.381,0,0,0.29100000000000004
Belgium,BEL,1982,,0.33299999999999996,0,0,0.046
Belgium,BEL,1983,,0.336,0,0,0.022000000000000002
Belgium,BEL,1984,,0.35100000000000003,0,0,0.024
Belgium,BEL,1985,,0.287,0,0,0.053
Belgium,BEL,1986,,0.34299999999999997,0,0,0.11900000000000001
Belgium,BEL,1987,,0.429,0,0.006,0.142
Belgium,BEL,1988,,0.359,0,0.008,0.18
Belgium,BEL,1989,,0.305,0,0.006999999999999999,0.191
Belgium,BEL,1990,,0.266,0,0.006999999999999999,0.282
Belgium,BEL,1991,,0.22899999999999998,0,0.008,0.299
Belgium,BEL,1992,,0.341,0,0.009000000000000001,0.267
Belgium,BEL,1993,,0.254,0,0.008,0.245
Belgium,BEL,1994,,0.34600000000000003,0,0.009000000000000001,0.245
Belgium,BEL,1995,,0.33799999999999997,0,0.009000000000000001,0.321
Belgium,BEL,1996,,0.239,0,0.008,0.314
Belgium,BEL,1997,,0.305,0,0.008,0.275
Belgium,BEL,1998,,0.389,0,0.011000000000000001,0.359
Belgium,BEL,1999,,0.341,0,0.013000000000000001,0.496
Belgium,BEL,2000,,0.46,0,0.016,0.568
Belgium,BEL,2001,,0.441,0,0.037000000000000005,0.597
Belgium,BEL,2002,,0.36,0,0.057,0.721
Belgium,BEL,2003,,0.247,0,0.08800000000000001,0.857
Belgium,BEL,2004,,0.317,0.001,0.142,1.037
Belgium,BEL,2005,,0.28800000000000003,0.001,0.22699999999999998,1.59
Belgium,BEL,2006,,0.359,0.002,0.366,2.225
Belgium,BEL,2007,,0.389,0.006,0.491,2.6
Belgium,BEL,2008,,0.41,0.042,0.637,3.3289999999999997
Belgium,BEL,2009,,0.32799999999999996,0.166,0.996,3.949
Belgium,BEL,2010,,0.312,0.56,1.2919999999999998,4.3304279999999995
Belgium,BEL,2011,,0.196,1.169,2.312,4.699934
Belgium,BEL,2012,,0.35700000000000004,2.148,2.7510000000000003,5.202093
Belgium,BEL,2013,,0.38,2.6439999999999997,3.665,4.983619999999999
Belgium,BEL,2014,,0.2952,2.8862,4.6153,4.4732
Belgium,BEL,2015,,0.3184,3.0562,5.574,5.5637
Belgium,BEL,2016,,0.37,3.0951,5.4377,5.45
Belgium,BEL,2017,,0.2701,3.3073,6.5137,5.7771
Belgium,BEL,2018,,0.3135,3.9018,7.4647,5.4708
Belgium,BEL,2019,,0.29637464080750897,3.9466412478592203,9.53223732846975,5.127103868830201
Brazil,BRA,1965,,25.515,0,0,0
Brazil,BRA,1966,,27.906,0,0,0
Brazil,BRA,1967,,29.189,0,0,0
Brazil,BRA,1968,,30.55,0,0,0
Brazil,BRA,1969,,32.692,0,0,0
Brazil,BRA,1970,,39.801,0,0,0.5146915
Brazil,BRA,1971,,43.199,0,0,0.63339525
Brazil,BRA,1972,,50.681000000000004,0,0,0.7165701875
Brazil,BRA,1973,,57.89,0,0,0.750800375
Brazil,BRA,1974,,65.679,0,0,0.7851518
Brazil,BRA,1975,,72.28699999999999,0,0,0.867177575
Brazil,BRA,1976,,82.913,0,0,0.864337725
Brazil,BRA,1977,,93.48,0,0,1.1168454625
Brazil,BRA,1978,,102.74600000000001,0,0,1.331944075
Brazil,BRA,1979,,116.58,0,0,1.7760194
Brazil,BRA,1980,,128.907,0,0,1.8055082625
Brazil,BRA,1981,,130.765,0,0,1.873622875
Brazil,BRA,1982,,141.132,0,0,2.178474475
Brazil,BRA,1983,,151.475,0,0,2.98445495
Brazil,BRA,1984,,166.593,0,0,2.8516788875
Brazil,BRA,1985,,178.375,0,0,3.06712558859223
Brazil,BRA,1986,,182.419,0,0,3.1939324238673104
Brazil,BRA,1987,,185.6,0,0,3.5656973147249196
Brazil,BRA,1988,,199.093,0,0,3.3397837940938504
Brazil,BRA,1989,,204.69,0,0,3.40316233851133
Brazil,BRA,1990,,206.708,0,0,3.8590625
Brazil,BRA,1991,,217.782,0,0,3.9996125625
Brazil,BRA,1992,,223.343,0,0,4.92936073794521
Brazil,BRA,1993,,235.065,0,0,4.98393703322444
Brazil,BRA,1994,,242.705,0,0,5.3882236487774895
Brazil,BRA,1995,,253.905,0,0,5.59374048895831
Brazil,BRA,1996,,265.769,0,0.002,6.75270962822204
Brazil,BRA,1997,,278.972,0,0.004,7.3789509982127
Brazil,BRA,1998,,291.469,0,0.005,7.50523301216012
Brazil,BRA,1999,,293,0,0.002,8.37600228095872
Brazil,BRA,2000,,304.403,0,0.001,7.8553630000000005
Brazil,BRA,2001,,267.876,0,0.0349,8.990407000000001
Brazil,BRA,2002,,286.092,0,0.061,10.2261469647577
Brazil,BRA,2003,,305.616,0,0.061,11.894463
Brazil,BRA,2004,,320.7969068355,0,0.061,12.4750557048106
Brazil,BRA,2005,,337.456673938748,0,0.0929,13.5909392784592
Brazil,BRA,2006,,348.80546,0,0.237,14.8456589842885
Brazil,BRA,2007,,374.0151216,0,0.662781836382615,18.0634440836128
Brazil,BRA,2008,,369.5564,0,1.183,19.786257301834
Brazil,BRA,2009,,390.988065,0,1.238,22.875872126241497
Brazil,BRA,2010,,403.28981326205,0,2.176558,31.942375451935803
Brazil,BRA,2011,,428.33291987125705,0,2.7047689999999998,32.6290407198591
Brazil,BRA,2012,,415.34217545657503,0.00098,5.05,35.7656708601629
Brazil,BRA,2013,,390.992013973978,0.0047935926311999996,6.57586273665571,40.971846093115
Brazil,BRA,2014,,373.439060474269,0.0160818016968,12.2102516686888,47.07918278990479
Brazil,BRA,2015,,359.74280819434097,0.0589174116761564,21.6257021604687,49.880320830909604
Brazil,BRA,2016,,380.910942380121,0.0852605915909738,33.4888719965995,51.3346995595824
Brazil,BRA,2017,,370.90645637609197,0.8318134013171891,42.3732582483552,52.912105335732605
Brazil,BRA,2018,,388.971075877389,3.4614348342259706,48.475141213601,54.382234371391895
Brazil,BRA,2019,,399.297115688888,5.5627106402186905,55.833200411238096,56.254366244946205
Bulgaria,BGR,1965,,2,0,0,0
Bulgaria,BGR,1966,,2.01,0,0,0
Bulgaria,BGR,1967,,2.022,0,0,0
Bulgaria,BGR,1968,,1.305,0,0,0
Bulgaria,BGR,1969,,1.839,0,0,0
Bulgaria,BGR,1970,,2.1519999999999997,0,0,0
Bulgaria,BGR,1971,,2.17,0,0,0
Bulgaria,BGR,1972,,2.095,0,0,0
Bulgaria,BGR,1973,,2.57,0,0,0
Bulgaria,BGR,1974,,2.08,0,0,0
Bulgaria,BGR,1975,,2.4530000000000003,0,0,0
Bulgaria,BGR,1976,,2.9539999999999997,0,0,0
Bulgaria,BGR,1977,,3.529,0,0,0
Bulgaria,BGR,1978,,2.909,0,0,0
Bulgaria,BGR,1979,,3.3110000000000004,0,0,0
Bulgaria,BGR,1980,,3.713,0,0,0
Bulgaria,BGR,1981,,3.6180000000000003,0,0,0
Bulgaria,BGR,1982,,3.05,0,0,0
Bulgaria,BGR,1983,,3.353,0,0,0
Bulgaria,BGR,1984,,3.26,0,0,0
Bulgaria,BGR,1985,,2.237,0,0,0
Bulgaria,BGR,1986,,2.326,0,0,0
Bulgaria,BGR,1987,,2.537,0,0,0
Bulgaria,BGR,1988,,2.596,0,0,0
Bulgaria,BGR,1989,,2.6910000000000003,0,0,0
Bulgaria,BGR,1990,,1.8780000000000001,0,0,0
Bulgaria,BGR,1991,,2.441,0,0,0
Bulgaria,BGR,1992,,2.063,0,0,0
Bulgaria,BGR,1993,,1.942,0,0,0
Bulgaria,BGR,1994,,1.4680000000000002,0,0,0
Bulgaria,BGR,1995,,2.314,0,0,0
Bulgaria,BGR,1996,,2.9189999999999996,0,0,0
Bulgaria,BGR,1997,,2.7539999999999996,0,0,0
Bulgaria,BGR,1998,,3.097,0,0,0
Bulgaria,BGR,1999,,2.753,0,0,0
Bulgaria,BGR,2000,,2.673,0,0,0
Bulgaria,BGR,2001,,1.7369999999999999,0,0,0
Bulgaria,BGR,2002,,2.194,0,0,0
Bulgaria,BGR,2003,,3.029,0,0,0
Bulgaria,BGR,2004,,3.168,0,0.001,0
Bulgaria,BGR,2005,,4.337,0,0.005,0
Bulgaria,BGR,2006,,4.238,0,0.02,0
Bulgaria,BGR,2007,,2.8739999999999997,0,0.047,0
Bulgaria,BGR,2008,,2.824,0,0.122,0.016
Bulgaria,BGR,2009,,3.47,0.003,0.237,0.008
Bulgaria,BGR,2010,,5.0569999999999995,0.015,0.6809999999999999,0.035
Bulgaria,BGR,2011,,2.917,0.10099999999999999,0.861,0.055999999999999994
Bulgaria,BGR,2012,,3.2260000000000004,0.8140000000000001,1.2209999999999999,0.066
Bulgaria,BGR,2013,,4.08,1.361,1.374,0.111713
Bulgaria,BGR,2014,,4.605,1.252,1.331,0.200792
Bulgaria,BGR,2015,,5.6610000000000005,1.383,1.452,0.270185
Bulgaria,BGR,2016,,3.9419999999999997,1.386,1.425,0.353614
Bulgaria,BGR,2017,,2.828103,1.402965,1.5040639999999998,0.39598099999999997
Bulgaria,BGR,2018,,5.146578,1.342775,1.318123,1.492328
Bulgaria,BGR,2019,,3.4217469354082297,1.83070571643859,1.3071883440697099,1.1540000000000001
CIS,,1965,,81.434,0,0,0
CIS,,1966,,91.823,0,0,0
CIS,,1967,,88.571,0,0,0
CIS,,1968,,104.04,0,0,0
CIS,,1969,,115.181,0,0,0
CIS,,1970,,124.37700000000001,0,0,0
CIS,,1971,,126.09899999999999,0,0,0
CIS,,1972,,122.899,0,0,0
CIS,,1973,,122.345,0,0,0
CIS,,1974,,132.03,0,0,0
CIS,,1975,,125.98700000000001,0,0,0
CIS,,1976,,135.735,0,0,0
CIS,,1977,,147.014,0,0,0
CIS,,1978,,169.701,0,0,0
CIS,,1979,,172.023,0,0,0
CIS,,1980,,183.938,0,0,0
CIS,,1981,,186.74400000000003,0,0,0
CIS,,1982,,174.67700000000002,0,0,0
CIS,,1983,,180.362,0,0,0
CIS,,1984,,202.988,0,0,0
CIS,,1985,,194.0921122,0,0,0
CIS,,1986,,195.2013816,0,0,0
CIS,,1987,,196.9779804,0,0,0
CIS,,1988,,204.91964219999997,0,0,0
CIS,,1989,,199.1567446,0,0,0
CIS,,1990,,211.2386082,0,0,0.065
CIS,,1991,,211.4583,0,0,0.065
CIS,,1992,,216.0005,0,0,0.063
CIS,,1993,,222.579,0,0,0.06
CIS,,1994,,226.33,0,0,0.061
CIS,,1995,,220.3152,0,0,0.059000000000000004
CIS,,1996,,198.81599999999997,0,0,0.057
CIS,,1997,,197.854,0,0,0.057
CIS,,1998,,198.338,0,0,0.057999999999999996
CIS,,1999,,203.16400000000002,0,0,0.057999999999999996
CIS,,2000,,208.4302046,0,0.0019,0.0791
CIS,,2001,,217.3062926,0,0.0031,0.1141
CIS,,2002,,207.32369690000002,0,0.0062,0.1733
CIS,,2003,,205.713566953203,0,0.0086,0.3658
CIS,,2004,,225.787537416295,0,0.008010101010101009,0.4498
CIS,,2005,,223.52152784514197,0,0.0078,0.4513
CIS,,2006,,222.01114622058498,0,0.0088,0.5077
CIS,,2007,,227.40926040000002,0,0.0105,0.4985
CIS,,2008,,207.66688280000002,0,0.0081,0.5219
CIS,,2009,,218.3186585,0.000007375,0.0112,0.5574
CIS,,2010,,216.837877,0.000240125,0.009786,0.6209140000000001
CIS,,2011,,212.7478767,0.00182275,0.012539,0.652208
CIS,,2012,,213.036601102419,0.00633775890410959,0.018116,0.597849
CIS,,2013,,229.4372169,0.018843900000000004,0.0211217,0.634027
CIS,,2014,,221.144393164,0.17737725,0.1256712,0.7334
CIS,,2015,,215.425808479828,0.41103975,0.3290593,0.6815760000000001
CIS,,2016,,236.33560690000002,0.636049873972603,0.5239033,0.6430100000000001
CIS,,2017,,240.8459037,0.78064925,0.6069637,0.7354732
CIS,,2018,,244.3137,0.944420683333333,0.8284751,0.7352004
CIS,,2019,,248.35943204327998,1.47119678766958,1.07779724434879,0.740209275883621
Canada,CAN,1965,,118.088,0,0,0
Canada,CAN,1966,,131,0,0,0
Canada,CAN,1967,,133.924,0,0,0
Canada,CAN,1968,,136.2,0,0,0
Canada,CAN,1969,,150.638,0,0,0
Canada,CAN,1970,,158.137,0,0,0
Canada,CAN,1971,,162.461,0,0,0
Canada,CAN,1972,,181.639,0,0,0
Canada,CAN,1973,,194.65400000000002,0,0,0
Canada,CAN,1974,,210.667,0,0,0
Canada,CAN,1975,,202.47,0,0,0
Canada,CAN,1976,,212.68900000000002,0,0,0.7070000000000001
Canada,CAN,1977,,220.14700000000002,0,0,1.069
Canada,CAN,1978,,235.25400000000002,0,0,1.1320000000000001
Canada,CAN,1979,,244.12099999999998,0,0,1.345
Canada,CAN,1980,,251.148,0,0,1.3
Canada,CAN,1981,,266.015,0,0,1.8980000000000001
Canada,CAN,1982,,257.795,0,0,2.1390000000000002
Canada,CAN,1983,,265.952,0,0,2.085
Canada,CAN,1984,,286.123,0,0,2.3369999999999997
Canada,CAN,1985,,303.645,0,0.001,1.6769999999999998
Canada,CAN,1986,,310.635,0,0.001,1.865
Canada,CAN,1987,,316.20599999999996,0,0.001,2.312
Canada,CAN,1988,,307.435,0,0.001,2.485
Canada,CAN,1989,,290.44974444444404,0,0.001,3.477
Canada,CAN,1990,,295.683323232323,0,0.0019191919191919198,3.9539999999999997
Canada,CAN,1991,,307.275991919192,0,0.0019191919191919198,3.984
Canada,CAN,1992,,315.17465454545504,0.002052632,0.059000000000000004,4.465
Canada,CAN,1993,,322.213897979798,0.002052632,0.059000000000000004,4.817
Canada,CAN,1994,,327.855580808081,0.002052632,0.059000000000000004,5.733
Canada,CAN,1995,,334.059734343434,0.003842105,0.059000000000000004,7.137865802612811
Canada,CAN,1996,,354.59207474747495,0.005894737,0.062,7.5285148002853095
Canada,CAN,1997,,348.679621212121,0.006947368000000001,0.062,8.16821952035939
Canada,CAN,1998,,330.869925252525,0.010105263,0.062,8.98725372275196
Canada,CAN,1999,,345.000782828283,0.0132631578947368,0.162,8.94314817178467
Canada,CAN,2000,,356.760077777778,0.0164210526315789,0.264,8.917042301724349
Canada,CAN,2001,,331.52102929292903,0.0195789473684211,0.32899999999999996,9.67214920101609
Canada,CAN,2002,,349.27463939393897,0.0227368421052632,0.405,10.046104058738099
Canada,CAN,2003,,336.13936464646497,0.0227894736842105,0.69,9.4172940473509
Canada,CAN,2004,,338.398360606061,0.0142631578947368,0.945,9.80452631578947
Canada,CAN,2005,,361.95574949495006,0.0184736842105263,1.5519999999999998,9.15425578947368
Canada,CAN,2006,,352.887285858586,0.0226842105263158,2.448,8.937625263157901
Canada,CAN,2007,,367.62145959596,0.0289473684210526,2.9772060000000002,8.99065684210526
Canada,CAN,2008,,377.48773030303,0.035,3.7885141414141397,7.97896631578947
Canada,CAN,2009,,368.687405050505,0.1093,6.64165151515152,8.94205684210526
Canada,CAN,2010,,351.384803030303,0.2542,8.72419191919192,10.2975578947368
Canada,CAN,2011,,375.723724242424,0.5716,10.1885737373737,10.2137842105263
Canada,CAN,2012,,380.26713636363604,0.8809999999999999,11.3114878787879,10.9138189473684
Canada,CAN,2013,,391.788871717172,1.4988,11.1454434343434,11.035610526315802
Canada,CAN,2014,,382.50137878787905,2.1198,12.8170696969697,9.7952452631579
Canada,CAN,2015,,382.19325656565695,2.895,26.9663909090909,9.98717894736842
Canada,CAN,2016,,385.43242525252504,3.27171717171717,30.9331171717172,11.3595231578947
Canada,CAN,2017,,394.58738484848504,3.58080808080808,31.513615151515197,10.8504810526316
Canada,CAN,2018,,385.878797979798,3.85414141414141,33.1863919191919,10.0384473684211
Canada,CAN,2019,,381.976946366253,4.31470505050505,34.1721163045489,10.8089903015976
Central America,,1965,,1.3559999999999999,0,0,0
Central America,,1966,,1.493,0,0,0
Central America,,1967,,1.686,0,0,0
Central America,,1968,,1.865,0,0,0
Central America,,1969,,2.065,0,0,0
Central America,,1970,,2.3407,0,0,0
Central America,,1971,,2.3249,0,0,0.107
Central America,,1972,,2.4749,0,0,0.141
Central America,,1973,,2.6368,0,0,0.11699999999999999
Central America,,1974,,2.9355,0,0,0.156
Central America,,1975,,2.7535,0,0,0.33799999999999997
Central America,,1976,,2.9213,0,0,0.7240000000000001
Central America,,1977,,2.9274,0,0,0.6990000000000001
Central America,,1978,,3.9839,0,0,0.752
Central America,,1979,,4.8552,0,0,0.642
Central America,,1980,,5.5565,0,0,0.6821052631578951
Central America,,1981,,5.7702,0,0,1.10910526315789
Central America,,1982,,5.5823,0,0,1.19810526315789
Central America,,1983,,6.1957,0,0,1.02610526315789
Central America,,1984,,6.9695,0,0,1.2371052631578898
Central America,,1985,,7.9793199999999995,0,0,0.93699
Central America,,1986,,9.32351,0,0,0.86075
Central America,,1987,,9.683975,0,0,0.910516
Central America,,1988,,10.314300999999999,0,0,0.883962
Central America,,1989,,11.134195,0,0,1.171867
Central America,,1990,,11.642524,0,0,1.22075563157895
Central America,,1991,,11.327269,0,0,1.33506391578947
Central America,,1992,,10.786794,0,0,1.8216531736842099
Central America,,1993,,12.02355,0,0,1.72201002105263
Central America,,1994,,11.615682000000001,0,0,1.69305722105263
Central America,,1995,,11.462188000000001,0,0,1.75083889473684
Central America,,1996,,13.225811715,0,0.022590363,1.73942529548791
Central America,,1997,,12.765683653,0,0.07571247,1.8508323641578899
Central America,,1998,,12.849074204,0,0.06420843131,1.6143209296842098
Central America,,1999,,14.995346087,0,0.09965608566999999,2.4137014313684197
Central America,,2000,,15.365460537999999,0.0000140000004321337,0.1749790818,2.8056178616947403
Central America,,2001,,13.711556255,0.0000689999982714653,0.1794242027,3.0532751956
Central America,,2002,,14.461674842,0.00011699999868869799,0.2543143672,3.32633306673684
Central America,,2003,,15.091870755999999,0.00019300000369548798,0.23022384350000002,3.546236776
Central America,,2004,,16.0355348484741,0.00024099999666213999,0.2554340283,3.720174545
Central America,,2005,,17.118050566287998,0.000677777783738242,0.20231311429999999,3.9959830601111097
Central America,,2006,,18.0028641033333,0.000684777783022987,0.2721626218,4.29515444444445
Central America,,2007,,17.944223933064197,0.000780777798758613,0.24039669510000003,4.755688465888889
Central America,,2008,,20.102390671502302,0.0009667777882681949,0.19807720510000001,4.91883754966667
Central America,,2009,,18.833877829332103,0.00108377777205573,0.4213865622,5.294476896333331
Central America,,2010,,21.2351890375738,0.00119377778636085,0.5218727958,6.02844914422222
Central America,,2011,,20.9176944304015,0.00167155561182234,0.74175713177,6.100404160308889
Central America,,2012,,22.313940658790997,0.0038808894866262204,1.12925645,6.96512428583833
Central America,,2013,,21.882060098836398,0.00507545872548242,1.34897902023,7.4335956830880905
Central America,,2014,,21.538577515104603,0.0157748720360735,2.09395367073,7.9330034366976
Central America,,2015,,22.473010215896398,0.5997839797751271,3.13533065138963,8.12569390608407
Central America,,2016,,22.8868694791228,1.18201295851729,3.2994716978162097,8.88087328360842
Central America,,2017,,27.2294678313194,1.4656384906961297,3.2095746779413803,8.64184815039086
Central America,,2018,,26.9684217049358,1.80442017323161,4.43554985376949,9.453268545084528
Central America,,2019,,22.6396086198028,1.86013863322773,4.45089965271669,10.4243685562115
Chile,CHL,1965,,3.9539999999999997,0,0,0
Chile,CHL,1966,,4.168,0,0,0
Chile,CHL,1967,,4.255,0,0,0
Chile,CHL,1968,,3.565,0,0,0
Chile,CHL,1969,,4.024,0,0,0
Chile,CHL,1970,,4.3069999999999995,0,0,0
Chile,CHL,1971,,4.809,0,0,0.066
Chile,CHL,1972,,5.73,0,0,0.057
Chile,CHL,1973,,5.595,0,0,0.051
Chile,CHL,1974,,6.364,0,0,0.046
Chile,CHL,1975,,6.388,0,0,0.051
Chile,CHL,1976,,6.599,0,0,0.073
Chile,CHL,1977,,6.968999999999999,0,0,0.08
Chile,CHL,1978,,7.251,0,0,0.091
Chile,CHL,1979,,7.4479999999999995,0,0,0.094
Chile,CHL,1980,,7.871,0,0,0.105
Chile,CHL,1981,,8.15,0,0,0.11
Chile,CHL,1982,,8.914,0,0,0.13699999999999998
Chile,CHL,1983,,9.613,0,0,0.20800000000000002
Chile,CHL,1984,,9.975,0,0,0.201
Chile,CHL,1985,,11.07,0,0,0.195
Chile,CHL,1986,,11.83,0,0,0.28
Chile,CHL,1987,,12.823,0,0,0.271
Chile,CHL,1988,,12.558,0,0,0.327
Chile,CHL,1989,,10.543,0,0,0.321
Chile,CHL,1990,,8.941428,0,0,0.963
Chile,CHL,1991,,13.135654,0,0,1.033
Chile,CHL,1992,,16.74015,0,0,1.743
Chile,CHL,1993,,17.217321,0,0,1.75
Chile,CHL,1994,,16.985472,0,0,1.786
Chile,CHL,1995,,18.413739,0,0,1.879
Chile,CHL,1996,,16.873468,0,0,1.7380000000000002
Chile,CHL,1997,,18.943148,0,0,1.743
Chile,CHL,1998,,15.937254999999999,0,0,1.161
Chile,CHL,1999,,13.577,0,0,1.45
Chile,CHL,2000,,19.081,0,0,1.375
Chile,CHL,2001,,21.68,0,0.006999999999999999,1.683
Chile,CHL,2002,,23.186999999999998,0,0.006999999999999999,1.781
Chile,CHL,2003,,22.603,0,0.006999999999999999,1.695
Chile,CHL,2004,,20.96933834,0,0.005,2.031
Chile,CHL,2005,,25.5755,0,0.006999999999999999,1.79
Chile,CHL,2006,,28.215050083250297,0,0.006999999999999999,1.431
Chile,CHL,2007,,22.334859107965002,0,0.0112,2.696
Chile,CHL,2008,,24.26614619,0,0.03812314,3.5882213160000003
Chile,CHL,2009,,25.17931053,0,0.07901422,3.3916818156
Chile,CHL,2010,,21.75947414,0,0.32532599,3.412477248
Chile,CHL,2011,,20.51000509,0,0.33759564,4.31442610200001
Chile,CHL,2012,,20.16202386,0.00034039,0.40838745,5.98317351470219
Chile,CHL,2013,,19.90721056,0.00675656,0.5450755660000001,6.896006202000001
Chile,CHL,2014,,23.045077600000003,0.458712984,1.44312018,4.989873005000019
Chile,CHL,2015,,23.62150692,1.3601002794100001,2.11464801,5.566129615589991
Chile,CHL,2016,,19.690726967,2.5502637000000004,2.451839459,6.7222160220359095
Chile,CHL,2017,,21.325730884960002,3.8959483146099996,3.62555935675,7.449310112720339
Chile,CHL,2018,,23.36676917653,5.11872082944,3.5878947166,9.157251968936661
Chile,CHL,2019,,20.852753043984197,6.30022639862375,5.3001927110463605,9.992203783693801
China,CHN,1965,,22.096999999999998,0,0,0
China,CHN,1966,,22.4859072,0,0,0
China,CHN,1967,,19.383488399999997,0,0,0
China,CHN,1968,,22.870395000000002,0,0,0
China,CHN,1969,,23.2593022,0,0,0
China,CHN,1970,,24.0371166,0,0,0
China,CHN,1971,,29.0752326,0,0,0
China,CHN,1972,,32.951046399999996,0,0,0
China,CHN,1973,,36.8268602,0,0,0
China,CHN,1974,,41.674942,0,0,0
China,CHN,1975,,43.61063920000001,0,0,0
China,CHN,1976,,44.193999999999996,0,0,0
China,CHN,1977,,46.134116600000006,0,0,0
China,CHN,1978,,43.2261514,0,0,0
China,CHN,1979,,48.55594779999999,0,0,0
China,CHN,1980,,58.2211756,0,0,0
China,CHN,1981,,65.5131856,0,0,0
China,CHN,1982,,74.41385720000001,0,0,0
China,CHN,1983,,86.41694759999999,0,0,0
China,CHN,1984,,86.8146936,0,0,0
China,CHN,1985,,92.387557,0,0,0
China,CHN,1986,,94.5486436,0,0,0
China,CHN,1987,,100.0242802,0,0,0
China,CHN,1988,,109.16801880000001,0,0,0
China,CHN,1989,,118.40898419999999,0,0,0
China,CHN,1990,,126.7439726,0.002,0.0020202020202020198,0.064
China,CHN,1991,,124.68895159999998,0.002,0.00909090909090909,0.064
China,CHN,1992,,130.6860774,0.003,0.131313131313131,0.113
China,CHN,1993,,151.8461646,0.004,0.212121212121212,0.11699999999999999
China,CHN,1994,,167.428969,0.005,0.383838383838384,0.46
China,CHN,1995,,190.58,0.006999999999999999,0.616161616161616,3.014
China,CHN,1996,,187.97,0.009000000000000001,0.0939393939393939,1.5330000000000001
China,CHN,1997,,195.98,0.011000000000000001,0.197979797979798,2.722
China,CHN,1998,,198.89,0.013999999999999999,0.35555555555555607,2.48
China,CHN,1999,,196.58,0.017,0.47373737373737396,2.52
China,CHN,2000,,222.41,0.022000000000000002,0.58989898989899,2.537
China,CHN,2001,,277.43,0.031,0.7191919191919192,2.5540000000000003
